"dataset","id","dono","dono_email","autor","data_hora_criacao","data_hora_atualizacao","documentacao","codigo_sgs","status","data_inicial","data_final","unidade_medida","qtd_links","periodicidade","tipo_serie","url","notas","categoria_principal"
"Taxa de inadimplência por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Financiamento rural - investimento","27391-taxa-de-inadimplencia-por-origem-dos-recursos-e-modalidade-de-credito---mei---recursos-livres","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","N/A","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","2018-01-25T16:24:33.248076","2018-01-25T16:24:33.317000","N/A",27391,"active","31-03-2016","","Percentual",4,"trimestral","Série temporal trimestral","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=27391","

 Conceito: Taxa de inadimplência por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Financiamento rural - investimento. Financiamentos concedidos a produtores rurais para investimentos agrícolas e pecuários.

 Fonte: Banco Central do Brasil - Departamento de Educação Financeira","recurso, financiamento, investimento, credito, inadimplencia, livr, mei, modalidad, origem, rural, taxa"
"Taxa de inadimplência por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Microcrédito","27392-taxa-de-inadimplencia-por-origem-dos-recursos-e-modalidade-de-credito---mei---recursos-livres","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","N/A","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","2018-01-25T16:25:25.734579","2018-01-25T16:25:25.779951","N/A",27392,"active","31-03-2016","","Percentual",4,"trimestral","Série temporal trimestral","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=27392","

 Conceito: Taxa de inadimplência por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Microcrédito

 Fonte: Banco Central do Brasil - Departamento de Educação Financeira","recurso, credito, inadimplencia, livr, mei, microcredito, modalidad, origem, taxa"
"Taxa de inadimplência por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Outros com característica de crédito","27393-taxa-de-inadimplencia-por-origem-dos-recursos-e-modalidade-de-credito---mei---recursos-livres","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","N/A","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","2018-01-25T16:24:44.326191","2018-01-25T16:24:44.381281","N/A",27393,"active","31-03-2016","","Percentual",4,"trimestral","Série temporal trimestral","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=27393","

 Conceito: Taxa de inadimplência por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Outros com característica de crédito

 Fonte: Banco Central do Brasil - Departamento de Educação Financeira","credito, recurso, caracteristica, inadimplencia, livr, mei, modalidad, origem, outro, taxa"
"Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Conta Garantia","27394-saldo-de-credito-por-origem-dos-recursos-e-modalidade-de-credito---mei---recursos-livres---co","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","N/A","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","2018-01-25T16:24:24.904454","2018-01-25T16:24:25.048132","N/A",27394,"active","31-03-2016","","Milhões de reais",4,"trimestral","Série temporal trimestral","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=27394","

 Conceito: Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Conta Garantia

 Fonte: Banco Central do Brasil - Departamento de Educação Financeira","credito, recurso, conta, garantia, livr, mei, modalidad, origem, saldo"
"Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Crédito rotativo vinculado a cartão de crédito","27395-saldo-de-credito-por-origem-dos-recursos-e-modalidade-de-credito---mei---recursos-livres---cr","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","N/A","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","2018-01-25T16:25:17.809248","2018-01-25T16:25:17.876539","N/A",27395,"active","31-03-2016","","Milhões de reais",4,"trimestral","Série temporal trimestral","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=27395","

 Conceito: Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Crédito rotativo vinculado a cartão de crédito

 Fonte: Banco Central do Brasil - Departamento de Educação Financeira","credito, recurso, cartao, livr, mei, modalidad, origem, rotativo, saldo, vinculado"
"Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Financiamento rural – custeio","27396-saldo-de-credito-por-origem-dos-recursos-e-modalidade-de-credito---mei---recursos-livres---fi","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","N/A","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","2018-01-25T16:24:55.648847","2018-01-25T16:24:55.678564","N/A",27396,"active","31-03-2016","","Milhões de reais",4,"trimestral","Série temporal trimestral","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=27396","

 Conceito: Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Financiamento rural – custeio

 Fonte: Banco Central do Brasil - Departamento de Educação Financeira","credito, recurso, custeio, financiamento, livr, mei, modalidad, origem, rural, saldo"
"Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Desconto de cheques","27397-saldo-de-credito-por-origem-dos-recursos-e-modalidade-de-credito---mei---recursos-livres---de","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","N/A","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","2018-01-25T16:24:29.802169","2018-01-25T16:24:29.853384","N/A",27397,"active","31-03-2016","","Milhões de reais",4,"trimestral","Série temporal trimestral","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=27397","

 Conceito: Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Desconto de cheques

 Fonte: Banco Central do Brasil - Departamento de Educação Financeira","credito, recurso, chequ, desconto, livr, mei, modalidad, origem, saldo"
"Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Desconto de duplicatas","27398-saldo-de-credito-por-origem-dos-recursos-e-modalidade-de-credito---mei---recursos-livres---de","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","N/A","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","2018-01-25T16:25:28.355398","2018-01-25T16:25:28.370665","N/A",27398,"active","31-03-2016","","Milhões de reais",4,"trimestral","Série temporal trimestral","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=27398","

 Conceito: Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Desconto de duplicatas

 Fonte: Banco Central do Brasil - Departamento de Educação Financeira","credito, recurso, desconto, duplicata, livr, mei, modalidad, origem, saldo"
"Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Devedores por compra de valores e bens","27399-saldo-de-credito-por-origem-dos-recursos-e-modalidade-de-credito---mei---recursos-livres---de","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","N/A","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","2018-01-25T16:24:36.805534","2018-01-25T16:24:36.832957","N/A",27399,"active","31-03-2016","","Milhões de reais",4,"trimestral","Série temporal trimestral","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=27399","

 Conceito: Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Devedores por compra de valores e bens

 Fonte: Banco Central do Brasil - Departamento de Educação Financeira","credito, recurso, ben, compra, devedor, livr, mei, modalidad, origem, saldo, valor"
"Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Financiamento de projeto","27401-saldo-de-credito-por-origem-dos-recursos-e-modalidade-de-credito---mei---recursos-livres---fi","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","N/A","Banco Central do Brasil/Departamento de Promoção Da Cidadania Financeira","2018-01-25T16:25:14.688074","2018-01-25T16:25:14.701883","N/A",27401,"active","31-03-2016","","Milhões de reais",4,"trimestral","Série temporal trimestral","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=27401","

 Conceito: Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Financiamento de projeto. Não inclui o financiamento de projetos agrícolas, apresentado em indicador separado.

 Fonte: Banco Central do Brasil - Departamento de Educação Financeira","credito, recurso, financiamento, projeto, livr, mei, modalidad, origem, saldo"
"Spread do ICC","27443-spread-do-icc","Banco Central do Brasil/Departamento de Estatísticas","N/A","Banco Central do Brasil/Departamento de Estatísticas","2018-01-15T14:02:14.136625","2018-01-15T14:02:14.190112","N/A",27443,"active","01-01-2013","","Pontos percentuais",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=27443","

 Conceito: Diferença entre a taxa média de juros da carteira (Indicador de custo do crédito) e o custo de captação médio ponderado. Inclui operações contratadas no segmento de crédito livre e no segmento de crédito direcionado.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","credito, custo, segmento, brasil, captacao, carteira, conceito, contratada, departamento, diferenca, direcionado, estatistica, font, inclui, indicador, juro, livr, media, medio, operaco, ponderado, taxa, icc, spread"
"Spread do ICC - Pessoas jurídicas","27444-spread-do-icc---pessoas-juridicas","Banco Central do Brasil/Departamento de Estatísticas","N/A","Banco Central do Brasil/Departamento de Estatísticas","2018-01-15T14:02:14.427740","2018-01-15T14:02:14.488229","N/A",27444,"active","01-01-2013","","Pontos percentuais",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=27444","

 Conceito: Diferença entre a taxa média de juros da carteira (Indicador de custo do crédito) e o custo de captação médio ponderado. Inclui operações contratadas no segmento de crédito livre e no segmento de crédito direcionado.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","credito, custo, segmento, brasil, captacao, carteira, conceito, contratada, departamento, diferenca, direcionado, estatistica, font, inclui, indicador, juro, livr, media, medio, operaco, ponderado, taxa, icc, juridica, pessoa, spread"
"Spread do ICC - Pessoas físicas","27445-spread-do-icc---pessoas-fisicas","Banco Central do Brasil/Departamento de Estatísticas","N/A","Banco Central do Brasil/Departamento de Estatísticas","2018-01-15T14:02:14.500649","2018-01-15T14:02:14.530587","N/A",27445,"active","01-01-2013","","Pontos percentuais",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=27445","

 Conceito: Diferença entre a taxa média de juros da carteira (Indicador de custo do crédito) e o custo de captação médio ponderado. Inclui operações contratadas no segmento de crédito livre e no segmento de crédito direcionado.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","credito, custo, segmento, brasil, captacao, carteira, conceito, contratada, departamento, diferenca, direcionado, estatistica, font, inclui, indicador, juro, livr, media, medio, operaco, ponderado, taxa, fisica, icc, pessoa, spread"
"Spread do ICC - Crédito Livre","27446-spread-do-icc---credito-livre","Banco Central do Brasil/Departamento de Estatísticas","N/A","Banco Central do Brasil/Departamento de Estatísticas","2018-01-15T14:02:14.397366","2018-01-15T14:02:14.425007","N/A",27446,"active","01-01-2013","","Pontos percentuais",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=27446","

 Conceito: Diferença entre a taxa média de juros da carteira (Indicador de custo do crédito) e o custo de captação médio ponderado. Inclui operações contratadas no segmento de crédito livre e no segmento de crédito direcionado.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","credito, custo, livr, segmento, brasil, captacao, carteira, conceito, contratada, departamento, diferenca, direcionado, estatistica, font, inclui, indicador, juro, media, medio, operaco, ponderado, taxa, icc, spread"
"Spread do ICC - Crédito Livre - Pessoas jurídicas","27447-spread-do-icc---credito-livre---pessoas-juridicas","Banco Central do Brasil/Departamento de Estatísticas","N/A","Banco Central do Brasil/Departamento de Estatísticas","2018-01-15T14:02:14.626537","2018-01-15T14:02:14.659518","N/A",27447,"active","01-01-2013","","Pontos percentuais",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=27447","

 Conceito: Diferença entre a taxa média de juros da carteira (Indicador de custo do crédito) e o custo de captação médio ponderado. Inclui operações contratadas no segmento de crédito livre e no segmento de crédito direcionado.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","credito, custo, livr, segmento, brasil, captacao, carteira, conceito, contratada, departamento, diferenca, direcionado, estatistica, font, inclui, indicador, juro, media, medio, operaco, ponderado, taxa, icc, juridica, pessoa, spread"
